Rupture,Magnitude,Aggregate Loss
smlt=00|ses=0010|src=228-137|rup=002-01,5.7500000,96894107.5738000
smlt=00|ses=0006|src=234-76|rup=001-01,5.2500000,94996663.3602000
smlt=00|ses=0001|src=232-0|rup=001-01,5.2500000,91300259.9272000
smlt=00|ses=0004|src=234-45|rup=001-01,5.2500000,91074814.2119000
smlt=00|ses=0004|src=234-77|rup=001-01,5.2500000,87986308.4032000
smlt=00|ses=0010|src=238-163|rup=003-01,6.2500000,87048702.7944000
smlt=00|ses=0008|src=234-17|rup=001-01,5.2500000,85915301.3015000
smlt=00|ses=0006|src=234-11|rup=002-01,5.7500000,85410434.5049000
smlt=00|ses=0006|src=234-134|rup=001-01,5.2500000,84880217.4948000
smlt=00|ses=0004|src=238-186|rup=001-01,5.2500000,84570839.0144000
smlt=00|ses=0003|src=233-24|rup=003-01,6.2500000,83523620.2938000
smlt=00|ses=0005|src=227-108|rup=001-01,5.2500000,83230987.2370000
